ID,Tweet,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
2017-En-40140,"I forgot my hair straightner home, I'm feeling lost without it... #lost #lostWithoutMyHairStraightener",1,0,1,0,0,1,0,0
2017-En-21915,".@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! ",1,0,1,0,0,0,0,0
2017-En-30396,Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears,0,0,0,0,1,0,0,0
2017-En-40497,"Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. #youarenotalone #nooneisalone",0,0,0,0,0,1,0,1
2017-En-40847,Chalk dance notation entree manchester inasmuch as corinthian products that discourage drag branding: ARwuEVfqv,0,0,0,0,0,1,0,0
2017-En-40192,This weather got me fucked up. Like you either be sunny and hot or gloomy and cold. No in between.,1,0,1,0,0,1,0,0
2017-En-22121,"@noveliciouss OMG, that's such a beautiful quote. #breathless #amwriting",0,0,0,0,1,0,1,0
2017-En-21825,I'm ready for October. Cooler weather and more #horror flicks on TV.,0,1,0,1,1,0,0,0
2017-En-30333,"her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful.",0,0,0,0,1,0,0,0
2017-En-30425,Watch this amazing live.ly broadcast by @broitzmax #lively #musically,0,0,0,0,1,0,0,0
2017-En-21905,@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif... ,0,1,0,0,1,0,0,0
2017-En-20729,@Lillie_Billy don't worry me and my mans @JJB1Owens gave him a piece of our mind,1,0,0,0,1,0,0,0
2017-En-10502,why are people so angry toward veggie burgers at in n out wtf,1,0,1,0,0,0,1,0
2017-En-40806,Season 3 and Charlie is still a prick! #lost,1,0,1,0,0,1,0,0
2017-En-40756,Guys! Read my #fanfiction if you like #lost and #housemd I have one of each #tvshow -link in bio!,0,0,0,0,0,0,0,0
2017-En-10557,I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.,0,0,0,0,0,0,0,1
2017-En-20130,What the fuck is he even doing ? He should be off that's fucking horrific !,1,0,1,0,0,0,0,0
2017-En-20629,"@DiscordianKitty He has charisma? I guess, if you like people who looked coked out and speak as if they're a school bully?",1,0,1,0,0,0,0,0
2017-En-21268,@EASPORTSFIFA EA sports technical support team really suprised me 馃槉 SUPRISED ME AT HOW SHIT THEY WERE #awful,1,0,1,0,0,1,1,0
2017-En-20984,new tires &amp; an alarm system on my car. fwm now!,0,0,0,0,1,0,1,0
2017-En-41421,"@katethecursed @shannonrdk LOL this day is too gloomy for being people, should've canceled and stayed in bed",0,0,1,1,1,1,0,0
2017-En-11372,is it an insult or compliment to be told i look like a really happy duck,0,0,0,0,1,0,0,0
2017-En-40818,If I had a little bit of extra money I would blow the whole paycheck and go to one of the two of @KygoMusic's concerts in LA. #serious,0,0,0,0,0,0,0,0
2017-En-31298,"I've watched @ScreamQueens' 2nd Season's 1st episode twice already. And here I am, still joyful, planning on watching it again.",0,1,0,0,1,0,0,0
2017-En-40337,"How could such a crooked,stuck up,delusional,dim&amp; #dark hearted dud be surprised losing&amp;prob also ppl won't let their crimes drop! #nwo imo",1,0,1,1,0,1,0,0
2017-En-22126,@sreeniv51294598 hahaha dear d not worry discuss,0,0,0,0,1,0,0,1
2017-En-11632,@jackmegawphoto what if lives are attached to real estate? Shall I come trash your cameras because I'm angry with what your race is doing?,1,0,1,0,0,0,0,0
2017-En-11386,"Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox, so...",1,0,1,0,0,0,0,0
2017-En-21788,Last night my stomach was hurting and today I have a horrible headache. I can never win,0,0,0,1,0,1,0,0
2017-En-11065,We floated like butterflies. Now you sting like bees!',0,0,1,0,1,0,0,0
2017-En-40958,@yesnicksearcy @counterparty Although I don't expect a trumpie to understand the difference between real things and pretend things. #sad,0,0,1,0,0,1,0,0
2017-En-11009,I really wish my road rage wasn't so damn bad lmaooooo,1,0,1,0,1,0,0,0
2017-En-20280,I want to slide into the dms but im too fucking shy ,1,0,0,1,0,1,0,0
2017-En-20456,If I was friends with me I'd hate me SO MUCH with the amount I bully them,1,0,1,0,0,1,0,0
2017-En-11438,@victoriarghhh not mad but tilting? slightly irate? is that cool?,1,0,0,0,0,0,0,0
2017-En-10579,"@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though",1,0,0,0,0,0,0,0
2017-En-21768,Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread,1,0,1,1,0,1,0,0
2017-En-30509,Watch this amazing live.ly broadcast by @arbitraryvlog #lively #musically,0,0,0,0,1,0,0,0
2017-En-21924,"I'm not afraid to love, I'm afraid of not being loved back.",0,0,0,1,0,1,0,0
2017-En-21350,"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment ",0,0,0,0,0,0,1,0
2017-En-10078,"@justyne_haley it does. if one person ruins season 13 for me, I will be so angry",1,0,1,0,0,0,0,0
2017-En-11118,White people irritate me.,1,0,1,0,0,0,0,0
2017-En-30886,@kwelbyroberts they will come and you will rejoice at their arrival.,0,0,0,0,1,0,0,0
2017-En-30750,@bear_ing you asshole... you made me sexually attacked to a animated bear :-P,1,0,1,0,1,0,0,0
2017-En-20296,@GuardianAus @Paul_Karp Maybe 49% support no #Muslim immigration cos they perceive the risk of #Islamist ideology &amp; #terrorism as too high?,0,0,0,1,0,0,0,0
2017-En-10470,British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!,0,0,0,0,0,0,0,0
2017-En-30139,@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol ,0,0,0,0,1,0,0,0
2017-En-31204,"I took a yr off school and I'm proud to say I got accepted again, yo girl is going to finish! ",0,1,0,0,1,0,0,0
2017-En-20992,"@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!",0,0,0,0,1,0,0,0
2017-En-40131,@HannahFJames I'm distraught! 馃槶 Candice and her pout can piss off,1,0,1,0,0,1,0,0
2017-En-40227,@JohnRMoffitt This is the most grim piece of laughter I was stricken with all day.,0,0,0,0,1,1,0,0
2017-En-10353,As usual disappointing #offense by @HoustonTexans ...#Texans,1,0,1,0,0,1,0,0
2017-En-40507,@LidlUK Just bought a pack of two medallion beef steaks. Got home. Cooked them. One steak is 100% pork. I had one unhappy mother. 馃惍馃惙,1,0,0,0,0,1,0,0
2017-En-30430,Watch this amazing live.ly broadcast by @broitzmax  #musically,0,1,0,0,1,0,1,1
2017-En-10346,Recommended reading: Prisoners of Hate by Aaron Beck #anger,1,0,0,0,0,0,0,0
2017-En-11344,@Dak2future decorations are up all over Jersey already #outrage,1,0,1,0,0,0,0,0
2017-En-10321,not to be That Person鈩?but i get bitter seeing some ravi stans,1,0,1,0,0,0,0,0
2017-En-40736,Unmatched Party Specialist /co @T3RevNeverEnd #serious #job #titles,0,0,0,0,0,1,0,0
2017-En-21598,thank you for finding this @ @afcEnes coy,0,0,0,0,1,0,0,1
2017-En-21517,Come on girl shake that ass for me,0,1,0,0,1,0,0,0
2017-En-31495,"After soul searching, I'd like to announce that I've chosen @chrissyteigen &amp; @nicolerichie to be my adopted sisters due to their hilarity",0,0,0,0,1,0,0,0
2017-En-41230,Hi guys! I now do lessons via Skype! Contact me for more info. #skype #lesson #basslessons #teacher #free lesson #music #groove #rock #blues,0,1,0,0,1,0,0,0
2017-En-40869,"I believe the work I do is meaningful; my clients would agree but at the end of the day, I feel like a pawn, lost in this chaotic world.",0,0,0,0,0,1,0,0
2017-En-20495,@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather #bully,1,0,1,0,0,1,0,0
2017-En-11458,Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously,1,0,1,0,0,0,0,0
2017-En-21973,@Koishiteruze she was scare not knowing what to do,0,0,0,1,0,0,0,0
2017-En-21729,@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror cops have of black people.,1,0,1,1,0,0,0,0
2017-En-31521,And thus begins my 2 week holiday! 馃槒馃槒\n#holiday #cheering #ghastinoir #rest,0,0,0,0,1,0,0,0
2017-En-10286,"@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows",1,0,1,0,0,0,0,1
2017-En-20510,i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. ,0,1,0,1,0,0,0,0
2017-En-20881,It's not #dread. It's called #Locks,0,0,0,1,0,0,0,0
2017-En-22103,"@crowder_rachel @LillieGregg she's famous now, begged a living of some mugs fame! Work shy freeloader. Deserves it all",0,1,0,0,1,0,0,1
2017-En-40582,#Always #borrow #money from a #pessimist. He won't #expect it #back.,0,0,0,0,0,0,0,0
2017-En-20050,Today was horrible and it was only half a day,1,0,1,1,0,0,0,0
2017-En-20550,i wanna passion and fear,0,0,0,1,0,0,0,0
2017-En-21872,"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter #shocking",0,0,0,0,0,0,1,0
2017-En-20982,"@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want",0,0,0,0,1,0,0,0
2017-En-21822,happiness is... not having to set the alarm clock for the next day,0,0,0,0,1,0,0,0
2017-En-10697,"Are you lost in the fury, fearing that you'll fail?",0,0,1,1,0,0,0,0
2017-En-41071,The @Orioles are in contention and hosting @RedSox nation and Camden is empty ,0,1,1,0,0,1,1,0
2017-En-40040,After spending 拢450 @Debenhams I was offered a 拢5 voucher. I asked if I could spend it at weekend? Was told 'no valid today only' #unhappy,1,0,1,0,0,1,0,0
2017-En-10134,How was Natalie one of the top three favorites?! #toofaced and #bitter 馃檮,1,0,1,0,0,0,0,0
2017-En-10846,@EagleGiles23 @tgilmore_92 what I miss? ,0,0,0,0,0,1,0,0
2017-En-41517,"@SussexMistress @sarahb45 @MsEvilyne @MissJessicaWood I'd be perched on that, unfortunately wrapped in heavy chains! #sink...",0,0,1,0,0,1,0,0
2017-En-10047,Still can't log into my fucking Snapchat #Snapchat ,1,0,1,0,0,0,0,0
2017-En-40559,I don't want perfect. It's too boring and dull.,0,0,0,0,0,0,0,0
2017-En-40527,Cam cannot be serious with that IG post and that stupid ass font he uses. Would've been better to just say nothing.,1,0,1,0,0,0,0,0
2017-En-40060,My soul is weary of fighting the battles in this world. #BlackInAmerica #WeAreNotSafe,1,0,1,1,0,1,0,0
2017-En-10623,"@jaybusbee Well, not Archie. No offense but he's kinda old.",1,0,0,0,0,0,0,0
2017-En-20449,"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",1,0,0,0,0,0,0,0
2017-En-31203,"@JackEvans711, you are the best Whiney Jerkass Heel since @IAmJericho's heyday in WCW. \n #LuchaUnderground",0,1,0,0,1,0,0,0
2017-En-10740,I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,0,0,0,0,1,1,0,0
2017-En-20570,@Shahid3011 don't tweet shit like this! It'll come back and haunt you like your other ones 馃槶馃槀,1,0,0,0,0,0,0,0
2017-En-10211,鈥y brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,1,0,0,0,1,0,0,0
2017-En-10728,@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.,1,0,0,0,1,0,0,0
2017-En-11334,"your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)",1,0,0,0,0,0,0,0
2017-En-11339,"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx.  #KGB #G-town #fury",1,0,1,0,0,0,0,0
2017-En-10229,"Absolutely raging at the changes to CAS, what a joke",1,0,1,0,0,0,0,0
2017-En-30002,Been waiting all week for this game 鉂わ笍鉂わ笍鉂わ笍 #cheer #friday 鉂わ笍,0,1,0,0,1,0,0,0
2017-En-40264,"Please bear with me, I'm not Twitter savvy馃槤 in real life I'm a Facebook person. Help me gain followers 馃#blog #selfhelp #depression",0,0,0,0,0,1,0,0
2017-En-41145,@bldmovs sadly beautiful photo.,0,0,0,0,1,1,0,0
2017-En-31043,But uncle buck is on tho . #UncleBuck #hilarious,0,0,0,0,1,0,0,0
2017-En-10367,.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying,1,0,0,0,0,0,1,0
2017-En-10263,@carefreeash_ id be fuming,1,0,1,0,0,0,0,0
2017-En-21407,On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy,0,0,0,1,1,0,0,0
2017-En-20662,The #500thTest match would have be a T20 or an ODI if @virendersehwag @B_McCullum42 been in their National Colors #nightmare #hitter  @BCCI,0,0,1,1,0,1,0,0
2017-En-41215,Just because I'm hurting \nDoesn't mean I'm hurt \nDoesn't mean I didn't get \nWhat I deserved \nNo better and no worse #lost  @coldplay,1,0,0,0,0,1,0,0
2017-En-10947,wanna go home and focus up on this game . Don't wanna rage at all,0,0,0,0,1,0,0,0
2017-En-30232,"God just replaced my sadness with laughter, can't go the whole day sad ...",0,0,0,0,1,1,0,0
2017-En-21576,@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it #shocking,0,0,1,0,0,0,1,0
2017-En-30753,my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @DritaDavanzo (my idol),1,1,1,0,0,0,0,0
2017-En-40399,Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.,0,1,0,0,0,0,0,0
2017-En-21411,this girl at my new school is so pretty i am #intimidated,0,0,0,1,1,0,0,0
2017-En-10813,The most important thing to #bestrong is to hold your  #thoughts,0,0,0,0,1,0,0,1
2017-En-40226,I have no clue where my charger is... #lost,0,0,0,1,0,1,0,0
2017-En-10488,Before revenge you feel good after revenge you feel worse 馃挴 @HillaryClinton,1,0,1,0,0,0,0,0
2017-En-30444,"@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao",0,0,0,0,1,0,0,0
2017-En-10153,When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms,1,0,1,0,0,0,0,0
2017-En-21169,The Apocalypse has hit our gym and it's  nothing what I thought it would be...\n\nEveryone is wearing vests! What if it's contagious? #afraid,0,0,0,1,0,0,0,0
2017-En-40826,"@LeePorter94 @DomMcGovern_ hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay ",0,0,0,0,0,0,0,0
2017-En-11077,I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.,1,0,1,0,0,1,0,0
2017-En-41532,@sainsburys Could you ask your Chafford Hundred store to turn on their car park lights? A bit scary these dark nights! Thanks.,0,0,1,1,0,0,0,0
2017-En-10590,@JBCrewdotcom how his own fans insult him,0,0,0,0,0,0,0,0
2017-En-20521,@saltmage I find it less daunting if I know one person at least!,0,0,0,1,0,0,0,0
2017-En-10577,@skinkev let's rage,1,0,0,0,0,0,0,0
2017-En-40566,there are #serious #chinks in #India鈥檚 #armour'\n#protein\n#malnutrition\n#feedingIndia\n#skillingIndia\n#cognitive #deficit\n@Abhijit_Iyer,1,0,1,0,0,1,0,0
2017-En-40433,"@coalese 馃槀馃槀馃槀. Sure half these stars get together,break up,have affairs,let porn vids slip out,fight,ect etc all to up there ratings. #sad 馃槀",0,0,0,0,0,1,0,0
2017-En-11472,"@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level. #anger #love #conflicted馃槵",1,0,1,0,0,0,0,0
2017-En-10268,"im on holiday for the next round, fuming!",1,0,0,0,0,0,0,0
2017-En-30798,"Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas ",1,0,1,1,0,1,0,0
2017-En-11577,Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up #fuming,1,0,1,0,0,0,0,0
2017-En-20029,6. 5 minutes to perform and I'm #nervous I wish these noises would stop #handicapped #annoyed,1,0,1,1,0,1,0,0
2017-En-40812,"@StaceyDavidson_ You're a thief and a liberal mope, investigated by the financial services board for theft of govt retirement funds. THIEF",1,0,1,0,0,0,0,0
2017-En-10624,Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 馃 my only ever bargain! #bargain #vit,0,0,0,0,1,0,1,0
2017-En-20686,@SmileWhileYoDie @KiloSierraC @h0wabouthannah @Drops I'll be okay don't worry,0,1,0,0,1,0,0,1
